sheet,group,site,year,doy_range,fill_rgb,colour_meaning,colour_exact,site_fill_rgb,site_colour_meaning,status,time_series,year_processed,staff,remarks
Continuous,NCKU MINDORO,MAMB,2021,1---365,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU MINDORO,MAMB,2022,1---365,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU MINDORO,MAMB,2023,1---365,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU MINDORO,MAMB,2024,1---366,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU MINDORO,MAMB,2025,"1-12, 14-270, 277-365",,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU MINDORO,MAMB,2026,1---26,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU MINDORO,PUER,2010,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,PUER,2012,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,PUER,2013,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,PUER,2014,181---326,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,PUER,2015,43---258,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,PUER,2017,"102-127, 236-365",,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,PUER,2018,1---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,PUER,2019,1---32,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,PUER,2021,280---283,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,PUER,2022,265---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,PUER,2023,"1---45, 159",,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,PUER,2024,10---227,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,ROXA,2010,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,ROXA,2012,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,ROXA,2013,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,ROXA,2014,182---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,ROXA,2015,1---42,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,ROXA,2017,"52-61, 101-365",,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,ROXA,2018,1---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDORO,ROXA,2019,1---184,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU ROMBLON,AGUS,2018,"131-190, 324-365",,,,FFFFFF00,Downloaded data this year,True,True,2018-2026,RAEN,True
Continuous,NCKU ROMBLON,AGUS,2019,1---365,,,,FFFFFF00,Downloaded data this year,True,True,2018-2026,RAEN,True
Continuous,NCKU ROMBLON,AGUS,2020,1---366,,,,FFFFFF00,Downloaded data this year,True,True,2018-2026,RAEN,True
Continuous,NCKU ROMBLON,AGUS,2021,1---214,,,,FFFFFF00,Downloaded data this year,True,True,2018-2026,RAEN,True
Continuous,NCKU ROMBLON,AGUS,2022,167---274,,,,FFFFFF00,Downloaded data this year,True,True,2018-2026,RAEN,True
Continuous,NCKU ROMBLON,AGUS,2023,158---262,,,,FFFFFF00,Downloaded data this year,True,True,2018-2026,RAEN,True
Continuous,NCKU ROMBLON,AGUS,2024,31---366,,,,FFFFFF00,Downloaded data this year,True,True,2018-2026,RAEN,True
Continuous,NCKU ROMBLON,AGUS,2025,1---365,,,,FFFFFF00,Downloaded data this year,True,True,2018-2026,RAEN,True
Continuous,NCKU ROMBLON,AGUS,2026,1-63,,,,FFFFFF00,Downloaded data this year,True,True,2018-2026,RAEN,True
Continuous,NCKU ROMBLON,ALCA,2018,131---365,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,Data complete
Continuous,NCKU ROMBLON,ALCA,2019,"1---306, 329",,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,Data complete
Continuous,NCKU ROMBLON,ALCA,2020,6---316,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,Data complete
Continuous,NCKU ROMBLON,ALCA,2021,14---233,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,Data complete
Continuous,NCKU ROMBLON,ALCA,2022,167---365,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,Data complete
Continuous,NCKU ROMBLON,ALCA,2023,"1---12, 159---318",,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,Data complete
Continuous,NCKU ROMBLON,ALCA,2024,32---366,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,Data complete
Continuous,NCKU ROMBLON,ALCA,2025,"1---42, 64-365",,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,Data complete
Continuous,NCKU ROMBLON,ALCA,2026,1-62,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,Data complete
Continuous,NCKU MASBATE,MSBT,2016,"300-307, 319",,,,FFFFFF00,Downloaded data this year,,,2015-2026 Excluded: MASB,RAEN,
Continuous,NCKU MASBATE,MSBT,2017,3---365,,,,FFFFFF00,Downloaded data this year,,,2015-2026 Excluded: MASB,RAEN,
Continuous,NCKU MASBATE,MSBT,2018,"1-12, 127-365",,,,FFFFFF00,Downloaded data this year,,,2015-2026 Excluded: MASB,RAEN,
Continuous,NCKU MASBATE,MSBT,2019,1---365,,,,FFFFFF00,Downloaded data this year,,,2015-2026 Excluded: MASB,RAEN,
Continuous,NCKU MASBATE,MSBT,2020,1---262,,,,FFFFFF00,Downloaded data this year,,,2015-2026 Excluded: MASB,RAEN,
Continuous,NCKU MASBATE,MSBT,2022,259---264,,,,FFFFFF00,Downloaded data this year,,,2015-2026 Excluded: MASB,RAEN,
Continuous,NCKU MASBATE,MSBT,2023,"65-102, 207-211",,,,FFFFFF00,Downloaded data this year,,,2015-2026 Excluded: MASB,RAEN,
Continuous,NCKU MASBATE,MSBT,2024,55---59,,,,FFFFFF00,Downloaded data this year,,,2015-2026 Excluded: MASB,RAEN,
Continuous,NCKU MASBATE,MSBT,2025,99-365,,,,FFFFFF00,Downloaded data this year,,,2015-2026 Excluded: MASB,RAEN,
Continuous,NCKU MASBATE,MSBT,2026,2026-01-29 00:00:00,,,,FFFFFF00,Downloaded data this year,,,2015-2026 Excluded: MASB,RAEN,
Continuous,NCKU MASBATE,MILA,2018,248---317,,,,FFFFFF00,Downloaded data this year,False,False,,,False
Continuous,NCKU MASBATE,MILA,2019,225---365,,,,FFFFFF00,Downloaded data this year,False,False,,,False
Continuous,NCKU MASBATE,MILA,2020,1---257,,,,FFFFFF00,Downloaded data this year,False,False,,,False
Continuous,NCKU MASBATE,MILA,2023,"68-193, 205-323",,,,FFFFFF00,Downloaded data this year,False,False,,,False
Continuous,NCKU MASBATE,MILA,2024,51---366,,,,FFFFFF00,Downloaded data this year,False,False,,,False
Continuous,NCKU MASBATE,MILA,2025,"1-268, 317-322, 342-365",,,,FFFFFF00,Downloaded data this year,False,False,,,False
Continuous,NCKU MASBATE,MILA,2026,2026-01-27 00:00:00,,,,FFFFFF00,Downloaded data this year,False,False,,,False
Continuous,NCKU MASBATE,CATA,2012,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,NCKU MASBATE,CATA,2013,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,NCKU MASBATE,CATA,2015,327---365,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,NCKU MASBATE,CATA,2016,1---366,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,NCKU MASBATE,CATA,2017,1---365,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,NCKU MASBATE,CATA,2018,1---365,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,NCKU MASBATE,CATA,2019,1---365,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,NCKU MASBATE,CATA,2020,1---258,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,NCKU MASBATE,CATA,2021,194---365,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,NCKU MASBATE,CATA,2022,1---364,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,NCKU MASBATE,CATA,2023,"62-107, 208-256",,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,NCKU MASBATE,CATA,2024,66---366,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,NCKU MASBATE,CATA,2025,1---365,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,NCKU MASBATE,CATA,2026,2026-01-26 00:00:00,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,NCKU MASBATE,AROY,2015,328---365,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,NCKU MASBATE,AROY,2016,1---366,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,NCKU MASBATE,AROY,2017,"1-172, 209-365",,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,NCKU MASBATE,AROY,2018,1---365,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,NCKU MASBATE,AROY,2019,"1-73, 225-336",,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,NCKU MASBATE,AROY,2023,63---306,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,NCKU MASBATE,AROY,2024,51---234,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,NCKU MASBATE,AROY,2025,"99-220, 222-365",,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,NCKU MASBATE,AROY,2026,2026-01-27 00:00:00,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,NCKU MASBATE,DIMA,2015,"327, 348-349",,,,FFFFFF00,Downloaded data this year,Processing,Processing,,,To retrieve
Continuous,NCKU MASBATE,DIMA,2016,4---366,,,,FFFFFF00,Downloaded data this year,Processing,Processing,,,To retrieve
Continuous,NCKU MASBATE,DIMA,2017,1---365,,,,FFFFFF00,Downloaded data this year,Processing,Processing,,,To retrieve
Continuous,NCKU MASBATE,DIMA,2018,1---365,,,,FFFFFF00,Downloaded data this year,Processing,Processing,,,To retrieve
Continuous,NCKU MASBATE,DIMA,2019,"1-121, 226-365",,,,FFFFFF00,Downloaded data this year,Processing,Processing,,,To retrieve
Continuous,NCKU MASBATE,DIMA,2020,"1, 144",,,,FFFFFF00,Downloaded data this year,Processing,Processing,,,To retrieve
Continuous,NCKU MASBATE,DIMA,2024,"53, 54, 224",,,,FFFFFF00,Downloaded data this year,Processing,Processing,,,To retrieve
Continuous,NCKU MASBATE,DIMA,2025,98-289,,,,FFFFFF00,Downloaded data this year,Processing,Processing,,,To retrieve
Continuous,NCKU MASBATE,DIMA,2026,27.0,,,,FFFFFF00,Downloaded data this year,Processing,Processing,,,To retrieve
Continuous,NCKU MASBATE,MASB,2016,"300-307, 319",,,,FFFF0000,Old site/pulled out/decommissioned,True,True,,,False
Continuous,NCKU MASBATE,MASB,2017,3---164,,,,FFFF0000,Old site/pulled out/decommissioned,True,True,,,False
Continuous,NCKU MASBATE,PALA,2016,183---366,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU MASBATE,PALA,2017,1---365,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU MASBATE,PALA,2018,1---365,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU MASBATE,PALA,2019,1---365,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU MASBATE,PALA,2020,"1-171, 237-349",,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU MASBATE,PALA,2023,"75, 206, 213-216",,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU MASBATE,PALA,2024,"52-54, 233-234",,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU MASBATE,PALA,2025,91---96,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU MASBATE,PALA,2026,2026-01-26 00:00:00,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU MASBATE,BALU,2015,333---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MASBATE,BALU,2016,1---366,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MASBATE,BALU,2017,1---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MASBATE,BALU,2018,1---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MASBATE,BALU,2019,"1-224, 316-365",,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MASBATE,BALU,2020,1--265,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MASBATE,BALU,2021,122---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MASBATE,BALU,2022,1---106,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MASBATE,BATU,2018,"124, 128-132, 159",,,,,,,,,,
Continuous,NCKU MASBATE,BATU,2019,227---365,,,,,,,,,,
Continuous,NCKU MASBATE,BATU,2020,1---366,,,,,,,,,,
Continuous,NCKU MASBATE,BATU,2021,"1---4, 10",,,,,,,,,,
Continuous,NCKU MASBATE,BATU,2023,63---365,,,,,,,,,,
Continuous,NCKU MASBATE,BATU,2024,1---366,,,,,,,,,,
Continuous,NCKU MASBATE,BATU,2025,1---100,,,,,,,,,,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,VICT,2019,73---365,,,,,,,,2018-2026,RAEN,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,VICT,2020,1---366,,,,,,,,2018-2026,RAEN,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,VICT,2021,"1-111, 326-361",,,,,,,,2018-2026,RAEN,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,VICT,2022,"3, 5, 12, 14, 284-365",,,,,,,,2018-2026,RAEN,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,VICT,2023,1---365,,,,,,,,2018-2026,RAEN,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,VICT,2024,1---321,,,,,,,,2018-2026,RAEN,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,ORAS,2018,"17, 54, 121, 300",,,,FFFF9900,Not operational,,,,,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,ORAS,2019,"18-25, 71-159",,,,FFFF9900,Not operational,,,,,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,ORAS,2020,56---65,,,,FFFF9900,Not operational,,,,,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,ORAS,2021,328.0,,,,FFFF9900,Not operational,,,,,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,ORAS,2022,278---365,,,,FFFF9900,Not operational,,,,,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,ORAS,2023,"1-147, 175",,,,FFFF9900,Not operational,,,,,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,SULT,2019,"56, 71-365",,,,FFFF9900,Not operational,True,True,,,True
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,SULT,2020,60---229,,,,FFFF9900,Not operational,True,True,,,True
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,SULT,2022,"209, 279, 285,286, 291,298, 306",,,,FFFF9900,Not operational,True,True,,,True
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,LLOR,2019,70---141,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,LLOR,2021,328---335,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,LLOR,2022,286---311,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,LLOR,2023,176---296,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,LLOR,2024,240---366,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,LLOR,2025,1---154,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,LLOR,2026,"35-36, 40-182",FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,Finished,Finished,,,Data complete
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,GUES,2018,198---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,GUES,2019,"1-155, 221-363",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,GUES,2020,6---366,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,GUES,2021,"1-156, 326-360",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,GUES,2022,"41-45, 145-164, 183-184, 227, 286",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,GUES,2023,"158-159, 174-177, 295-365",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,GUES,2024,"1-166, 240-362",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,GUES,2025,36---365,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,NCKU & PHIVOLCS-OWNED SAMAR,GUES,2026,1-181,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,NCKU MINDANAO,TCGN,2013,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,,,2014-2026,ADSP,
Continuous,NCKU MINDANAO,TCGN,2014,266---365,,,,FFFFFF00,Downloaded data this year,,,2014-2026,ADSP,
Continuous,NCKU MINDANAO,TCGN,2015,1---365,,,,FFFFFF00,Downloaded data this year,,,2014-2026,ADSP,
Continuous,NCKU MINDANAO,TCGN,2016,"1-44, 239-242",,,,FFFFFF00,Downloaded data this year,,,2014-2026,ADSP,
Continuous,NCKU MINDANAO,TCGN,2017,108---365,,,,FFFFFF00,Downloaded data this year,,,2014-2026,ADSP,
Continuous,NCKU MINDANAO,TCGN,2018,"1-38, 220-365",,,,FFFFFF00,Downloaded data this year,,,2014-2026,ADSP,
Continuous,NCKU MINDANAO,TCGN,2019,"1-99, 346-365",,,,FFFFFF00,Downloaded data this year,,,2014-2026,ADSP,
Continuous,NCKU MINDANAO,TCGN,2020,1---11,,,,FFFFFF00,Downloaded data this year,,,2014-2026,ADSP,
Continuous,NCKU MINDANAO,TCGN,2022,111---365,,,,FFFFFF00,Downloaded data this year,,,2014-2026,ADSP,
Continuous,NCKU MINDANAO,TCGN,2023,1---345,,,,FFFFFF00,Downloaded data this year,,,2014-2026,ADSP,
Continuous,NCKU MINDANAO,TCGN,2024,"1-191, 193-227, 229-366",,,,FFFFFF00,Downloaded data this year,,,2014-2026,ADSP,
Continuous,NCKU MINDANAO,TCGN,2025,1---365,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,2014-2026,ADSP,
Continuous,NCKU MINDANAO,TCGN,2026,"1-9, 53-76, 89-96",FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,2014-2026,ADSP,
Continuous,NCKU MINDANAO,BTUN,2013,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,True,True,,,True
Continuous,NCKU MINDANAO,BTUN,2014,"61-138, 168-365",FF5B9BD5,Data available,yes,FFFF0000,Old site/pulled out/decommissioned,True,True,,,True
Continuous,NCKU MINDANAO,BTUN,2015,1---233,FF5B9BD5,Data available,yes,FFFF0000,Old site/pulled out/decommissioned,True,True,,,True
Continuous,NCKU MINDANAO,BTUN,2016,239---242,FF5B9BD5,Data available,yes,FFFF0000,Old site/pulled out/decommissioned,True,True,,,True
Continuous,NCKU MINDANAO,BTUN,2017,108---365,FF5B9BD5,Data available,yes,FFFF0000,Old site/pulled out/decommissioned,True,True,,,True
Continuous,NCKU MINDANAO,BTUN,2018,1---177,FF5B9BD5,Data available,yes,FFFF0000,Old site/pulled out/decommissioned,True,True,,,True
Continuous,NCKU MINDANAO,BTUN,2019,232---365,FF5B9BD5,Data available,yes,FFFF0000,Old site/pulled out/decommissioned,True,True,,,True
Continuous,NCKU MINDANAO,BTUN,2020,1---366,,,,FFFF0000,Old site/pulled out/decommissioned,True,True,,,True
Continuous,NCKU MINDANAO,BTUN,2021,1---145,,,,FFFF0000,Old site/pulled out/decommissioned,True,True,,,True
Continuous,NCKU MINDANAO,TNDG,2013,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,Finished,Finished,,,To retrieve
Continuous,NCKU MINDANAO,TNDG,2014,"32-212, 246-365",,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,To retrieve
Continuous,NCKU MINDANAO,TNDG,2015,1---365,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,To retrieve
Continuous,NCKU MINDANAO,TNDG,2016,1---20,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,To retrieve
Continuous,NCKU MINDANAO,TNDG,2017,"109-290, 298-332",,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,To retrieve
Continuous,NCKU MINDANAO,TNDG,2018,29---365,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,To retrieve
Continuous,NCKU MINDANAO,TNDG,2019,1---365,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,To retrieve
Continuous,NCKU MINDANAO,TNDG,2020,1---366,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,To retrieve
Continuous,NCKU MINDANAO,TNDG,2021,1---365,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,To retrieve
Continuous,NCKU MINDANAO,TNDG,2022,1---365,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,To retrieve
Continuous,NCKU MINDANAO,TNDG,2023,1---341,,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,To retrieve
Continuous,NCKU MINDANAO,TNDG,2024,"1-197, 287-306, 325-366",,,,FFFFFF00,Downloaded data this year,Finished,Finished,,,To retrieve
Continuous,NCKU MINDANAO,TNDG,2025,"1-117, 185-365",FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,Finished,Finished,,,To retrieve
Continuous,NCKU MINDANAO,TNDG,2026,"1-78, 82-96",FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,Finished,Finished,,,To retrieve
Continuous,NCKU MINDANAO,CDOC,2017,110---365,FF5B9BD5,Data available,yes,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDANAO,CDOC,2018,1---341,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDANAO,CDOC,2019,"4, 8-9, 20-365",,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDANAO,CDOC,2020,1.0,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDANAO,CDOC,2021,237---336,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDANAO,CDOC,2022,131---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDANAO,CDOC,2023,1---365,FF5B9BD5,Data available,yes,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDANAO,CDOC,2024,1---366,FF5B9BD5,Data available,yes,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU MINDANAO,CDOC,2025,1---28,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,NCKU-PHIVOLCS PALAWAN,PLWN,2018,172---365,,,,FFFFFF00,Downloaded data this year,True,True,2018-2026,RAEN,True
Continuous,NCKU-PHIVOLCS PALAWAN,PLWN,2019,1---348,,,,FFFFFF00,Downloaded data this year,True,True,2018-2026,RAEN,True
Continuous,NCKU-PHIVOLCS PALAWAN,PLWN,2020,225.0,,,,FFFFFF00,Downloaded data this year,True,True,2018-2026,RAEN,True
Continuous,NCKU-PHIVOLCS PALAWAN,PLWN,2022,82---365,,,,FFFFFF00,Downloaded data this year,True,True,2018-2026,RAEN,True
